,Unnamed: 0,tour_name,result_code,series_id,end_date,event_sub_status,start_date,event_status,winning_margin,venue_id,sport,venue_name,game_id,event_stage,event_name,league_code,series_name,tour_id,venue_gmt_offset,team1_name,team1_score,team1_highlight,team2_name,team2_score,team2_highlight,winner,team1_player1_name,team1_player1_id,team1_player1_value,team1_player1_type,team1_player2_name,team1_player2_id,team1_player2_value,team1_player2_type,team1_player3_name,team1_player3_id,team1_player3_value,team1_player3_type,team1_player4_name,team1_player4_id,team1_player4_value,team1_player4_type,team1_player5_name,team1_player5_id,team1_player5_value,team1_player5_type,team2_player1_name,team2_player1_id,team2_player1_value,team2_player1_type,team2_player2_name,team2_player2_id,team2_player2_value,team2_player2_type,team2_player3_name,team2_player3_id,team2_player3_value,team2_player3_type,team2_player4_name,team2_player4_id,team2_player4_value,team2_player4_type,team2_player5_name,team2_player5_id,team2_player5_value,team2_player5_type,win_by_coin_toss,extra_time,golden_raid
59,59,"Pro Kabaddi League Season 5, 2017",W,8,9/5/2017 9:00:00 ,Haryana Steelers beat Bengal Warriors (36-29),9/5/2017 9:00:00 ,Completed,7.0,4,kabaddi,Netaji Indoor Stadium,347,League,Match 62,pkl,"Pro Kabaddi League Season 5, 2017",8,+05:30,Bengal Warriors,29,False,Haryana Steelers,36,True,Haryana Steelers,Maninder Singh,143.0,14.0,,Jang Kun Lee,12.0,5.0,,Vinod Kumar,387.0,4.0,,Surjeet Singh,322.0,2.0,,Shrikant Tewthia,107.0,1.0,,Wazir Singh,124.0,11.0,,Surjeet Singh,119.0,8.0,,Mohit Chhillar,71.0,4.0,,Surender Nada,146.0,2.0,Defender - Left Corner,Deepak Kumar Rathee,275.0,1.0,Defender,,False,False
60,60,"Pro Kabaddi League Season 5, 2017",W,8,9/6/2017 8:00:00 ,Dabang Delhi K.C. beat Bengaluru Bulls (38-30),9/6/2017 8:00:00 ,Completed,8.0,4,kabaddi,Netaji Indoor Stadium,348,League,Match 63,pkl,"Pro Kabaddi League Season 5, 2017",8,+05:30,Dabang Delhi,38,True,Bengaluru Bulls,30,False,Dabang Delhi,Meraj Sheykh,251.0,14.0,,Abolfazl Maghsodloumahali,300.0,8.0,,Rohit Baliyan,261.0,3.0,,Sunil,207.0,2.0,,Satpal,773.0,2.0,,Rohit Kumar,326.0,13.0,,Sunil Jaipal,141.0,6.0,Raider,Ajay Kumar,389.0,5.0,,Ashish Kumar,202.0,2.0,,Mahender Singh,769.0,1.0,,,False,False
61,61,"Pro Kabaddi League Season 5, 2017",W,8,9/6/2017 9:00:00 ,U Mumba beat Bengal Warriors (37-31),9/6/2017 9:00:00 ,Completed,6.0,4,kabaddi,Netaji Indoor Stadium,349,League,Match 64,pkl,"Pro Kabaddi League Season 5, 2017",8,+05:30,Bengal Warriors,31,False,U Mumba,37,True,U Mumba,Maninder Singh,143.0,12.0,,Bhupender Singh,34.0,4.0,,Vinod Kumar,387.0,4.0,,Ran Singh,160.0,2.0,,Surjeet Singh,322.0,1.0,,Anup Kumar,29.0,11.0,,Shrikant Jadhav,106.0,8.0,,Kashiling Adake,58.0,8.0,,Darshan Kadian,324.0,2.0,,Surinder Singh,733.0,2.0,,,False,False
62,62,"Pro Kabaddi League Season 5, 2017",W,8,9/7/2017 8:00:00 ,Puneri Paltan beat Telugu Titans (42-37),9/7/2017 8:00:00 ,Completed,5.0,4,kabaddi,Netaji Indoor Stadium,350,League,Match 65,pkl,"Pro Kabaddi League Season 5, 2017",8,+05:30,Telugu Titans,37,False,Puneri Paltan,42,True,Puneri Paltan,Rahul Chaudhari,81.0,9.0,,Mohsen Maghsoudloujafari,567.0,6.0,,Elangeshwaran R,667.0,4.0,All Rounder,Sombir,361.0,4.0,,Vishal Bhardwaj,358.0,3.0,,Deepak Niwas Hooda,41.0,9.0,,Sandeep Narwal,142.0,7.0,,Girish Maruti Ernak,161.0,7.0,,Monu,795.0,5.0,,Rajesh Mondal,85.0,3.0,,,False,False
63,63,"Pro Kabaddi League Season 5, 2017",T,8,9/7/2017 9:00:00 ,Match Tied,9/7/2017 9:00:00 ,Completed,0.0,4,kabaddi,Netaji Indoor Stadium,351,League,Match 66,pkl,"Pro Kabaddi League Season 5, 2017",8,+05:30,Bengal Warriors,31,False,Dabang Delhi,31,False,Tie,Maninder Singh,143.0,13.0,,Ran Singh,160.0,3.0,,Vinod Kumar,387.0,3.0,,Surjeet Singh,322.0,2.0,,Shrikant Tewthia,107.0,2.0,,Anand Patil,576.0,9.0,,Rohit Baliyan,261.0,7.0,,Meraj Sheykh,251.0,5.0,,Sunil,207.0,3.0,,Shubham Ashok Palkar,605.0,2.0,,,False,False
64,64,"Pro Kabaddi League Season 5, 2017",T,8,9/8/2017 8:00:00 ,Match Tied,9/8/2017 8:00:00 ,Completed,0.0,14,kabaddi,Motilal Nehru School Of Sports,352,League,Match 67,pkl,"Pro Kabaddi League Season 5, 2017",8,+05:30,Haryana Steelers,41,False,Patna Pirates,41,False,Tie,Wazir Singh,124.0,12.0,,Surjeet Singh,119.0,9.0,,Mohit Chhillar,71.0,5.0,,Prashanth Kumar Rai,155.0,5.0,,Surender Nada,146.0,4.0,Defender - Left Corner,Pardeep Narwal,197.0,13.0,,Monu Goyat,388.0,11.0,,Vijay,745.0,5.0,,Jaideep,579.0,3.0,,Sachin Shingade,165.0,2.0,,,False,False
65,65,"Pro Kabaddi League Season 5, 2017",T,8,9/8/2017 9:00:00 ,Match Tied,9/8/2017 9:00:00 ,Completed,0.0,14,kabaddi,Motilal Nehru School Of Sports,353,League,Match 68,pkl,"Pro Kabaddi League Season 5, 2017",8,+05:30,Gujarat Giants,30,False,U.P. Yoddhas,30,False,Tie,Sukesh Hegde,111.0,5.0,,Chandran Ranjit,36.0,4.0,,Sunil Kumar,368.0,3.0,Defender,Abozar Mohajermighani,489.0,3.0,,Pawan Kumar Sehrawat,318.0,3.0,,Nitin Tomar,320.0,8.0,,Rishank Devadiga,94.0,6.0,,Jeeva Kumar,54.0,5.0,,Nitesh Kumar,725.0,5.0,,Surender Singh,234.0,2.0,,,False,False
66,66,"Pro Kabaddi League Season 5, 2017",W,8,9/9/2017 8:00:00 ,U Mumba beat Patna Pirates (51-41),9/9/2017 8:00:00 ,Completed,10.0,14,kabaddi,Motilal Nehru School Of Sports,354,League,Match 69,pkl,"Pro Kabaddi League Season 5, 2017",8,+05:30,Patna Pirates,41,False,U Mumba,51,True,U Mumba,Pardeep Narwal,197.0,21.0,,Monu Goyat,388.0,9.0,,Jaideep,579.0,2.0,,Vikas Jaglan,121.0,2.0,,Vijay,745.0,1.0,,Kashiling Adake,58.0,15.0,,Shrikant Jadhav,106.0,13.0,,Darshan Kadian,324.0,8.0,,Surinder Singh,733.0,4.0,,Anup Kumar,29.0,2.0,,,False,False
67,67,"Pro Kabaddi League Season 5, 2017",W,8,9/9/2017 9:00:00 ,Haryana Steelers beat Bengaluru Bulls (38-31),9/9/2017 9:00:00 ,Completed,7.0,14,kabaddi,Motilal Nehru School Of Sports,355,League,Match 70,pkl,"Pro Kabaddi League Season 5, 2017",8,+05:30,Haryana Steelers,38,True,Bengaluru Bulls,31,False,Haryana Steelers,Prashanth Kumar Rai,155.0,16.0,,Deepak Kumar Dahiya,174.0,8.0,,Rakesh Singh Kumar,158.0,2.0,Defender,Surender Nada,146.0,2.0,Defender - Left Corner,Parmod Narwal,150.0,2.0,All Rounder,Ajay Kumar,389.0,13.0,,Sunil Jaipal,141.0,9.0,Raider,Rohit Kumar,326.0,5.0,,Kuldeep Singh,61.0,2.0,Defender,Mahender Singh,769.0,1.0,,,False,False
68,68,"Pro Kabaddi League Season 5, 2017",W,8,9/10/2017 8:00:00 ,Bengaluru Bulls beat Puneri Paltan (24-20),9/10/2017 8:00:00 ,Completed,4.0,14,kabaddi,Motilal Nehru School Of Sports,356,League,Match 71,pkl,"Pro Kabaddi League Season 5, 2017",8,+05:30,Bengaluru Bulls,24,True,Puneri Paltan,20,False,Bengaluru Bulls,Kuldeep Singh,61.0,5.0,Defender,Sunil Jaipal,141.0,4.0,Raider,Mahender Singh,769.0,4.0,,Rohit Kumar,326.0,3.0,,Ajay Kumar,389.0,3.0,,Dharmaraj Cheralathan,42.0,4.0,,Sandeep Narwal,142.0,3.0,,Deepak Niwas Hooda,41.0,3.0,,Ziaur Rahman,536.0,2.0,,Rajesh Mondal,85.0,2.0,,,False,False
69,69,"Pro Kabaddi League Season 5, 2017",W,8,9/10/2017 9:00:00 ,Telugu Titans beat Haryana Steelers (37-19),9/10/2017 9:00:00 ,Completed,18.0,14,kabaddi,Motilal Nehru School Of Sports,357,League,Match 72,pkl,"Pro Kabaddi League Season 5, 2017",8,+05:30,Haryana Steelers,19,False,Telugu Titans,37,True,Telugu Titans,Wazir Singh,124.0,6.0,,Prashanth Kumar Rai,155.0,2.0,,Mayur Shivtarkar,578.0,2.0,,Vikas,734.0,2.0,Defender,Mohit Chhillar,71.0,2.0,,Rahul Chaudhari,81.0,10.0,,Vishal Bhardwaj,358.0,6.0,,Nilesh Salunke,293.0,5.0,,Sombir,361.0,3.0,,Mohsen Maghsoudloujafari,567.0,3.0,,,False,False
70,70,"Pro Kabaddi League Season 5, 2017",W,8,9/12/2017 8:00:00 ,Bengal Warriors beat Telugu Titans (32-31),9/12/2017 8:00:00 ,Completed,1.0,14,kabaddi,Motilal Nehru School Of Sports,358,League,Match 73,pkl,"Pro Kabaddi League Season 5, 2017",8,+05:30,Bengal Warriors,32,True,Telugu Titans,31,False,Bengal Warriors,Jang Kun Lee,12.0,9.0,,Maninder Singh,143.0,7.0,,Surjeet Singh,322.0,5.0,,Vinod Kumar,387.0,3.0,,Ran Singh,160.0,2.0,,Nilesh Salunke,293.0,10.0,,Vishal Bhardwaj,358.0,4.0,,Rahul Chaudhari,81.0,4.0,,Rohit Rana,96.0,2.0,,Farhad Rahimi Milaghardan,482.0,2.0,,,False,False
71,71,"Pro Kabaddi League Season 5, 2017",W,8,9/12/2017 9:00:00 ,Haryana Steelers beat Dabang Delhi K.C. (27-24),9/12/2017 9:00:00 ,Completed,3.0,14,kabaddi,Motilal Nehru School Of Sports,359,League,Match 74,pkl,"Pro Kabaddi League Season 5, 2017",8,+05:30,Haryana Steelers,27,True,Dabang Delhi,24,False,Haryana Steelers,Wazir Singh,124.0,10.0,,Surender Nada,146.0,4.0,Defender - Left Corner,Deepak Kumar Dahiya,174.0,4.0,,Jeeva Gopal,53.0,2.0,Defender,Surjeet Singh,119.0,2.0,,Rohit Baliyan,261.0,7.0,,Abolfazl Maghsodloumahali,300.0,4.0,,Anand Patil,576.0,4.0,,Satpal,773.0,2.0,,Viraj Vishnu Landge,784.0,1.0,,,False,False
72,72,"Pro Kabaddi League Season 5, 2017",W,8,9/13/2017 8:00:00 ,Tamil Thalaivas beat U.P. Yoddha (34-33),9/13/2017 8:00:00 ,Completed,1.0,14,kabaddi,Motilal Nehru School Of Sports,360,League,Match 75,pkl,"Pro Kabaddi League Season 5, 2017",8,+05:30,Tamil Thalaivas,34,True,U.P. Yoddhas,33,False,Tamil Thalaivas,Ajay Thakur,26.0,8.0,,K. Prapanjan,219.0,8.0,,Amit Hooda,212.0,4.0,,Vineet Sharma,268.0,3.0,,C. Arun,191.0,2.0,,Nitin Tomar,320.0,14.0,,Rishank Devadiga,94.0,8.0,,Nitesh Kumar,725.0,5.0,,Jeeva Kumar,54.0,2.0,,Sagar B. Krishna,347.0,1.0,,,False,False
73,73,"Pro Kabaddi League Season 5, 2017",W,8,9/13/2017 9:00:00 ,Puneri Paltan beat Haryana Steelers (38-22),9/13/2017 9:00:00 ,Completed,16.0,14,kabaddi,Motilal Nehru School Of Sports,361,League,Match 76,pkl,"Pro Kabaddi League Season 5, 2017",8,+05:30,Haryana Steelers,22,False,Puneri Paltan,38,True,Puneri Paltan,Deepak Kumar Dahiya,174.0,11.0,,Wazir Singh,124.0,3.0,,Surender Nada,146.0,2.0,Defender - Left Corner,Jeeva Gopal,53.0,2.0,Defender,Mohit Chhillar,71.0,2.0,,Deepak Niwas Hooda,41.0,13.0,,Sandeep Narwal,142.0,8.0,,Girish Maruti Ernak,161.0,2.0,,Rajesh Mondal,85.0,2.0,,Ravi Kumar,240.0,2.0,,,False,False
74,74,"Pro Kabaddi League Season 5, 2017",T,8,9/14/2017 8:00:00 ,Match Tied,9/14/2017 8:00:00 ,Completed,0.0,14,kabaddi,Motilal Nehru School Of Sports,362,League,Match 77,pkl,"Pro Kabaddi League Season 5, 2017",8,+05:30,Haryana Steelers,27,False,Jaipur Pink Panthers,27,False,Tie,Deepak Kumar Dahiya,174.0,7.0,,Surjeet Singh,119.0,6.0,,Vikas,734.0,4.0,Defender,Mayur Shivtarkar,578.0,3.0,,Kuldeep Singh,732.0,2.0,,Nitin Rawal,791.0,12.0,,Pawan Kumar Kadian,156.0,4.0,,Manjeet Chhillar,69.0,2.0,,Jasvir Singh,52.0,2.0,,Sidharth,611.0,2.0,All Rounder,,False,False
75,75,"Pro Kabaddi League Season 5, 2017",W,8,9/15/2017 8:00:00 ,Patna Pirates beat Telugu Titans (46-30),9/15/2017 8:00:00 ,Completed,16.0,15,kabaddi,,363,League,Match 78,pkl,"Pro Kabaddi League Season 5, 2017",8,+05:30,Patna Pirates,46,True,Telugu Titans,30,False,Patna Pirates,Pardeep Narwal,197.0,14.0,,Monu Goyat,388.0,10.0,,Jaideep,579.0,4.0,,Jawahar Dagar,390.0,3.0,,Vishal Mane,123.0,3.0,,Rahul Chaudhari,81.0,7.0,,Vikas Kumar,762.0,5.0,Raider,Nilesh Salunke,293.0,3.0,,Farhad Rahimi Milaghardan,482.0,3.0,,Sombir,361.0,3.0,,,False,False
76,76,"Pro Kabaddi League Season 5, 2017",W,8,9/15/2017 9:00:00 ,Gujarat Fortunegiants beat U Mumba (39-28),9/15/2017 9:00:00 ,Completed,11.0,15,kabaddi,,364,League,Match 79,pkl,"Pro Kabaddi League Season 5, 2017",8,+05:30,U Mumba,28,False,Gujarat Giants,39,True,Gujarat Giants,Kashiling Adake,58.0,10.0,,Shrikant Jadhav,106.0,6.0,,Anup Kumar,29.0,3.0,,Mohan Raman G,689.0,2.0,Raider,Surinder Singh,733.0,2.0,,Sachin,757.0,14.0,,Parvesh Bhainswal,357.0,5.0,,Sukesh Hegde,111.0,5.0,,Mahendra Ganesh Rajput,163.0,5.0,,Fazel Atrachali,259.0,2.0,,,False,False
77,77,"Pro Kabaddi League Season 5, 2017",T,8,9/16/2017 8:00:00 ,Match Tied,9/16/2017 8:00:00 ,Completed,0.0,15,kabaddi,,365,League,Match 80,pkl,"Pro Kabaddi League Season 5, 2017",8,+05:30,Bengaluru Bulls,26,False,Telugu Titans,26,False,Tie,Rohit Kumar,326.0,8.0,,Ajay Kumar,389.0,5.0,,Ravinder Pahal,157.0,4.0,,Kuldeep Singh,61.0,3.0,Defender,Mahender Singh,769.0,2.0,,Rahul Chaudhari,81.0,8.0,,Vishal Bhardwaj,358.0,7.0,,Nilesh Salunke,293.0,4.0,,Elangeshwaran R,667.0,4.0,All Rounder,Farhad Rahimi Milaghardan,482.0,1.0,,,False,False
78,78,"Pro Kabaddi League Season 5, 2017",W,8,9/16/2017 9:00:00 ,Patna Pirates beat U.P. Yoddha (45-42),9/16/2017 9:00:00 ,Completed,3.0,15,kabaddi,,366,League,Match 81,pkl,"Pro Kabaddi League Season 5, 2017",8,+05:30,Patna Pirates,45,True,U.P. Yoddhas,42,False,Patna Pirates,Pardeep Narwal,197.0,15.0,,Monu Goyat,388.0,8.0,,Vijay,745.0,5.0,,Vishal Mane,123.0,2.0,,Vikas Jaglan,121.0,1.0,,Nitin Tomar,320.0,14.0,,Surender Singh,234.0,7.0,,Rishank Devadiga,94.0,5.0,,Nitesh Kumar,725.0,3.0,,Sagar B. Krishna,347.0,2.0,,,False,False
79,79,"Pro Kabaddi League Season 5, 2017",W,8,9/17/2017 8:00:00 ,Jaipur Pink Panthers beat Dabang Delhi K.C. (36-25),9/17/2017 8:00:00 ,Completed,11.0,15,kabaddi,,367,League,Match 82,pkl,"Pro Kabaddi League Season 5, 2017",8,+05:30,Jaipur Pink Panthers,36,True,Dabang Delhi,25,False,Jaipur Pink Panthers,Nitin Rawal,791.0,6.0,,Sidharth,611.0,6.0,All Rounder,Pawan Kumar Kadian,156.0,6.0,,Ajit Singh,648.0,5.0,,Manjeet Chhillar,69.0,3.0,,Abolfazl Maghsodloumahali,300.0,6.0,,Meraj Sheykh,251.0,4.0,,R. Sriram,718.0,3.0,,Tapas Pal,661.0,3.0,,Satpal,773.0,2.0,,,False,False
80,80,"Pro Kabaddi League Season 5, 2017",T,8,9/17/2017 9:00:00 ,Match Tied,9/17/2017 9:00:00 ,Completed,0.0,15,kabaddi,,368,League,Match 83,pkl,"Pro Kabaddi League Season 5, 2017",8,+05:30,Patna Pirates,37,False,Bengal Warriors,37,False,Tie,Pardeep Narwal,197.0,13.0,,Monu Goyat,388.0,11.0,,Jawahar Dagar,390.0,3.0,,Vijay,745.0,2.0,,Manish,728.0,1.0,,Maninder Singh,143.0,15.0,,Deepak Narwal,211.0,10.0,,Surjeet Singh,322.0,3.0,,Shrikant Tewthia,107.0,3.0,,Ran Singh,160.0,1.0,,,False,False
81,81,"Pro Kabaddi League Season 5, 2017",W,8,9/19/2017 8:00:00 ,Puneri Paltan beat Haryana Steelers (37-25),9/19/2017 8:00:00 ,Completed,12.0,15,kabaddi,,369,League,match 84,pkl,"Pro Kabaddi League Season 5, 2017",8,+05:30,Puneri Paltan,37,True,Haryana Steelers,25,False,Puneri Paltan,Sandeep Narwal,142.0,9.0,,Rajesh Mondal,85.0,7.0,,Monu,795.0,5.0,,Deepak Niwas Hooda,41.0,4.0,,Ziaur Rahman,536.0,4.0,,Surjeet Singh,119.0,10.0,,Kuldeep Singh,732.0,6.0,,Vikas,734.0,4.0,Defender,Wazir Singh,124.0,3.0,,Prashanth Kumar Rai,155.0,1.0,,,False,False
82,82,"Pro Kabaddi League Season 5, 2017",W,8,9/19/2017 9:00:00 ,Patna Pirates beat Bengaluru Bulls (36-32),9/19/2017 9:00:00 ,Completed,4.0,15,kabaddi,,370,League,Match 85,pkl,"Pro Kabaddi League Season 5, 2017",8,+05:30,Patna Pirates,36,True,Bengaluru Bulls,32,False,Patna Pirates,Monu Goyat,388.0,12.0,,Pardeep Narwal,197.0,11.0,,Jaideep,579.0,3.0,,Vijay,745.0,2.0,,Sachin Shingade,165.0,1.0,,Rohit Kumar,326.0,15.0,,Ajay Kumar,389.0,3.0,,Rohit,730.0,3.0,Raider,Ravinder Pahal,157.0,2.0,,Kuldeep Singh,61.0,2.0,Defender,,False,False
83,83,"Pro Kabaddi League Season 5, 2017",W,8,9/20/2017 8:00:00 ,Gujarat Fortunegiants beat U Mumba (45-23),9/20/2017 8:00:00 ,Completed,22.0,15,kabaddi,,337,League,Match 52,pkl,"Pro Kabaddi League Season 5, 2017",8,+05:30,U Mumba,23,False,Gujarat Giants,45,True,Gujarat Giants,Anup Kumar,29.0,7.0,,Shrikant Jadhav,106.0,5.0,,Kashiling Adake,58.0,3.0,,Darshan Kadian,324.0,3.0,,E Subash,690.0,3.0,,Chandran Ranjit,36.0,11.0,,Sachin,757.0,10.0,,Fazel Atrachali,259.0,6.0,,Abozar Mohajermighani,489.0,3.0,,Mahendra Ganesh Rajput,163.0,3.0,,,False,False
84,84,"Pro Kabaddi League Season 5, 2017",W,8,9/20/2017 9:00:00 ,Patna Pirates beat Tamil Thalaivas (41-39),9/20/2017 9:00:00 ,Completed,2.0,15,kabaddi,,371,League,Match 86,pkl,"Pro Kabaddi League Season 5, 2017",8,+05:30,Patna Pirates,41,True,Tamil Thalaivas,39,False,Patna Pirates,Monu Goyat,388.0,12.0,,Pardeep Narwal,197.0,9.0,,Vijay,745.0,5.0,,Vinod Kumar,764.0,2.0,,Jaideep,579.0,2.0,,Ajay Thakur,26.0,12.0,,K. Prapanjan,219.0,8.0,,Dong Geon Lee,522.0,5.0,,C. Arun,191.0,4.0,,M. Thivakaran,696.0,4.0,Raider,,False,False
85,85,"Pro Kabaddi League Season 5, 2017",W,8,9/21/2017 8:00:00 ,Haryana Steelers beat Jaipur Pink Panthers (30-26),9/21/2017 8:00:00 ,Completed,4.0,15,kabaddi,,372,League,Match 87,pkl,"Pro Kabaddi League Season 5, 2017",8,+05:30,Jaipur Pink Panthers,26,False,Haryana Steelers,30,True,Haryana Steelers,Tushar Patil,242.0,8.0,,Pawan Kumar Kadian,156.0,7.0,,Manjeet Chhillar,69.0,4.0,,Somvir Shekhar,109.0,2.0,Defender,Sidharth,611.0,2.0,All Rounder,Wazir Singh,124.0,10.0,,Surender Nada,146.0,5.0,Defender - Left Corner,Ashish Chhokar,195.0,4.0,,Vikas,734.0,4.0,Defender,Deepak Kumar Rathee,275.0,2.0,Defender,,False,False
86,86,"Pro Kabaddi League Season 5, 2017",W,8,9/21/2017 9:00:00 ,U.P. Yoddha beat Patna Pirates (46-41),9/21/2017 9:00:00 ,Completed,5.0,15,kabaddi,,373,League,Match 88,pkl,"Pro Kabaddi League Season 5, 2017",8,+05:30,Patna Pirates,41,False,U.P. Yoddhas,46,True,U.P. Yoddhas,Pardeep Narwal,197.0,13.0,,Vijay,745.0,5.0,,Vinod Kumar,764.0,4.0,,Monu Goyat,388.0,4.0,,Jawahar Dagar,390.0,3.0,,Nitin Tomar,320.0,18.0,,Rishank Devadiga,94.0,11.0,,Surender Singh,234.0,5.0,,Jeeva Kumar,54.0,3.0,,Nitesh Kumar,725.0,2.0,,,False,False
87,87,"Pro Kabaddi League Season 5, 2017",W,8,9/22/2017 8:00:00 ,U Mumba beat Dabang Delhi K.C. (30-28),9/22/2017 8:00:00 ,Completed,2.0,2,kabaddi,Thyagaraj Indoor Stadium,374,League,Match 89,pkl,"Pro Kabaddi League Season 5, 2017",8,+05:30,Dabang Delhi,28,False,U Mumba,30,True,U Mumba,Abolfazl Maghsodloumahali,300.0,6.0,,Rohit Baliyan,261.0,4.0,,Sunil,207.0,4.0,,Meraj Sheykh,251.0,4.0,,Anand Patil,576.0,2.0,,Shrikant Jadhav,106.0,11.0,,Kashiling Adake,58.0,7.0,,Anup Kumar,29.0,3.0,,Shabeer Bappu,105.0,1.0,,Kuldeep Singh,252.0,1.0,,,False,False
88,88,"Pro Kabaddi League Season 5, 2017",W,8,9/23/2017 8:00:00 ,Bengal Warriors beat Bengaluru Bulls (33-29),9/23/2017 8:00:00 ,Completed,4.0,2,kabaddi,Thyagaraj Indoor Stadium,375,League,Match 90,pkl,"Pro Kabaddi League Season 5, 2017",8,+05:30,Bengaluru Bulls,29,False,Bengal Warriors,33,True,Bengal Warriors,Harish Naik,372.0,11.0,,Mahender Singh,769.0,5.0,,Ravinder Pahal,157.0,5.0,,Rohit Kumar,326.0,2.0,,Ajay Kumar,389.0,1.0,,Maninder Singh,143.0,9.0,,Deepak Narwal,211.0,7.0,,Surjeet Singh,322.0,6.0,,Ran Singh,160.0,4.0,,Shrikant Tewthia,107.0,2.0,,,False,False
89,89,"Pro Kabaddi League Season 5, 2017",W,8,9/23/2017 9:00:00 ,Puneri Paltan beat Dabang Delhi K.C. (34-29),9/23/2017 9:00:00 ,Completed,5.0,2,kabaddi,Thyagaraj Indoor Stadium,376,League,Match 91,pkl,"Pro Kabaddi League Season 5, 2017",8,+05:30,Dabang Delhi,29,False,Puneri Paltan,34,True,Puneri Paltan,Meraj Sheykh,251.0,7.0,,Rohit Baliyan,261.0,6.0,,Abolfazl Maghsodloumahali,300.0,5.0,,Nilesh Shinde,73.0,3.0,Defender,Yatharth Deshwal,736.0,2.0,All Rounder,Deepak Niwas Hooda,41.0,10.0,,Monu,795.0,6.0,,Girish Maruti Ernak,161.0,5.0,,Rajesh Mondal,85.0,5.0,,Sandeep Narwal,142.0,2.0,,,False,False
90,90,"Pro Kabaddi League Season 5, 2017",W,8,9/24/2017 8:00:00 ,Tamil Thalaivas beat Bengal Warriors (33-32),9/24/2017 8:00:00 ,Completed,1.0,2,kabaddi,Thyagaraj Indoor Stadium,377,League,Match 92,pkl,"Pro Kabaddi League Season 5, 2017",8,+05:30,Bengal Warriors,32,False,Tamil Thalaivas,33,True,Tamil Thalaivas,Maninder Singh,143.0,13.0,,Surjeet Singh,322.0,5.0,,Deepak Narwal,211.0,4.0,,Jang Kun Lee,12.0,4.0,,Ran Singh,160.0,2.0,,Ajay Thakur,26.0,8.0,,C. Arun,191.0,8.0,,M. Thivakaran,696.0,5.0,Raider,Darshan J.,724.0,3.0,,Sanket Chavan,360.0,2.0,Defender,,False,False
91,91,"Pro Kabaddi League Season 5, 2017",W,8,9/24/2017 9:00:00 ,Haryana Steelers beat Dabang Delhi K.C. (42-24),9/24/2017 9:00:00 ,Completed,18.0,2,kabaddi,Thyagaraj Indoor Stadium,378,League,Match 93,pkl,"Pro Kabaddi League Season 5, 2017",8,+05:30,Dabang Delhi,24,False,Haryana Steelers,42,True,Haryana Steelers,Satpal,773.0,6.0,,Rohit Baliyan,261.0,5.0,,Meraj Sheykh,251.0,4.0,,Anand Patil,576.0,2.0,,Suresu Kumar,173.0,2.0,Raider,Rakesh Singh Kumar,158.0,7.0,Defender,Deepak Kumar Dahiya,174.0,6.0,,Surender Nada,146.0,5.0,Defender - Left Corner,Prashanth Kumar Rai,155.0,5.0,,Neeraj Kumar,637.0,4.0,,,False,False
92,92,"Pro Kabaddi League Season 5, 2017",W,8,9/26/2017 8:00:00 ,Tamil Thalaivas beat Gujarat Fortunegiants (35-34),9/26/2017 8:00:00 ,Completed,1.0,2,kabaddi,Thyagaraj Indoor Stadium,379,League,Match 94,pkl,"Pro Kabaddi League Season 5, 2017",8,+05:30,Gujarat Giants,34,False,Tamil Thalaivas,35,True,Tamil Thalaivas,Sachin,757.0,11.0,,Fazel Atrachali,259.0,5.0,,Chandran Ranjit,36.0,5.0,,Sukesh Hegde,111.0,3.0,,Sunil Kumar,368.0,2.0,Defender,Ajay Thakur,26.0,14.0,,K. Prapanjan,219.0,9.0,,D. Pradap,722.0,3.0,,C. Arun,191.0,2.0,,Amit Hooda,212.0,2.0,,,False,False
93,93,"Pro Kabaddi League Season 5, 2017",W,8,9/26/2017 9:00:00 ,Patna Pirates beat Dabang Delhi K.C. (36-34),9/26/2017 9:00:00 ,Completed,2.0,2,kabaddi,Thyagaraj Indoor Stadium,380,League,Match 95,pkl,"Pro Kabaddi League Season 5, 2017",8,+05:30,Dabang Delhi,34,False,Patna Pirates,36,True,Patna Pirates,Meraj Sheykh,251.0,8.0,,Vishal,735.0,7.0,,Satpal,773.0,4.0,,Abolfazl Maghsodloumahali,300.0,4.0,,Rohit Baliyan,261.0,3.0,,Pardeep Narwal,197.0,14.0,,Jaideep,579.0,6.0,,Monu Goyat,388.0,4.0,,Jawahar Dagar,390.0,3.0,,Vijay,745.0,2.0,,,False,False
94,94,"Pro Kabaddi League Season 5, 2017",W,8,9/27/2017 8:00:00 ,Telugu Titans beat Jaipur Pink Panthers (41-34),9/27/2017 8:00:00 ,Completed,7.0,2,kabaddi,Thyagaraj Indoor Stadium,381,League,Match 96,pkl,"Pro Kabaddi League Season 5, 2017",8,+05:30,Telugu Titans,41,True,Jaipur Pink Panthers,34,False,Telugu Titans,Rahul Chaudhari,81.0,17.0,,Nilesh Salunke,293.0,7.0,,Vishal Bhardwaj,358.0,5.0,,Sombir,361.0,4.0,,Mohsen Maghsoudloujafari,567.0,4.0,,Pawan Kumar Kadian,156.0,17.0,,Nitin Rawal,791.0,4.0,,Tushar Patil,242.0,2.0,,Selvamani K,264.0,2.0,,Somvir Shekhar,109.0,1.0,Defender,,False,False
